run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean
base__memory_um__f0__h1__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.2331542080000872,1848635679.4026904,wls,False,1491534985.8369813,0.0,True,1868845404.0685005,522887013.1767534
base__memory_um__f0__h1__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.2331542080000872,1848635679.4026904,mint,False,1491534985.8369813,0.0,True,1832887965.928543,536030867.676578
base__memory_um__f0__h8__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,independent,False,0.0,0.0,True,1291570370.298706,228173977.45051223
base__memory_um__f0__h8__persistence__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,independent,True,0.0,0.0,True,1291570370.298706,228173977.45051223
base__memory_um__f0__h8__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,bottom_up,False,0.0,0.0,True,1291570370.298706,228173977.45051223
base__memory_um__f0__h8__persistence__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,bottom_up,True,0.0,0.0,True,1291570370.298706,228173977.45051223
base__memory_um__f0__h8__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,wls,False,0.0,0.0,True,1291570370.298315,228173977.45110172
base__memory_um__f0__h8__persistence__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,wls,True,0.0,0.0,True,1291570370.298315,228173977.45110172
base__memory_um__f0__h8__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,mint,False,0.0,0.0,True,1291570370.2984016,228173977.45096025
base__memory_um__f0__h8__persistence__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,mint,True,0.0,0.0,True,1291570370.2984016,228173977.45096025
base__memory_um__f0__h8__persistence__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,ols,False,0.0,0.0,True,1291570370.298708,228173977.4505115
base__memory_um__f0__h8__persistence__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002297510000062,1291570370.298706,ols,True,0.0,0.0,True,1291570370.298708,228173977.4505115
base__memory_um__f0__h8__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,independent,False,464923296.3696819,464923296.3696819,False,1357156730.239117,261400373.5963501
base__memory_um__f0__h8__ridge__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,independent,True,464923296.3696819,0.0,True,1261466683.145857,261400373.5963501
base__memory_um__f0__h8__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,bottom_up,False,464923296.3696819,0.0,True,1261466683.145857,261400373.5963501
base__memory_um__f0__h8__ridge__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,bottom_up,True,464923296.3696819,0.0,True,1261466683.145857,261400373.5963501
base__memory_um__f0__h8__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,wls,False,464923296.3696819,0.0,True,1277394243.230091,267470159.40056887
base__memory_um__f0__h8__ridge__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,wls,True,464923296.3696819,0.0,True,1277394243.230091,267470159.40056887
base__memory_um__f0__h8__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,mint,False,464923296.3696819,0.0,True,1273086565.0781949,265875886.39355135
base__memory_um__f0__h8__ridge__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,mint,True,464923296.3696819,0.0,True,1273086565.0781949,265875886.39355135
base__memory_um__f0__h8__ridge__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,ols,False,464923296.3696819,0.0,True,1334852101.8108466,281120921.002738
base__memory_um__f0__h8__ridge__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0364387500021621,1357156730.239117,ols,True,464923296.3696819,0.0,True,1334852101.8108466,281120921.002738
base__memory_um__f0__h8__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,independent,False,1792691829.1344185,1792691829.1344185,False,1526324191.3500135,506382941.607602
base__memory_um__f0__h8__lightgbm__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,independent,True,1792691829.1344185,0.0,True,2008866215.1720128,506382941.607602
base__memory_um__f0__h8__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,bottom_up,False,1792691829.1344185,0.0,True,2008866215.1720128,506382941.607602
base__memory_um__f0__h8__lightgbm__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,bottom_up,True,1792691829.1344185,0.0,True,2008866215.1720128,506382941.607602
base__memory_um__f0__h8__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,wls,False,1792691829.1344185,0.0,True,1616183556.0337863,535715187.2514022
base__memory_um__f0__h8__lightgbm__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,wls,True,1792691829.1344185,0.0,True,1616183556.0337863,535715187.2514022
base__memory_um__f0__h8__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,mint,False,1792691829.1344185,0.0,True,1758572960.419478,528429739.88751686
base__memory_um__f0__h8__lightgbm__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,mint,True,1792691829.1344185,0.0,True,1758572960.419478,528429739.88751686
base__memory_um__f0__h8__lightgbm__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,ols,False,1792691829.1344185,0.0,True,1440844663.2613654,567332226.1989976
base__memory_um__f0__h8__lightgbm__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,8,32,lightgbm,0,abe0cd1cb9555ccb,9.930978084000344,1526324191.3500135,ols,True,1792691829.1344185,0.0,True,1440844663.2613654,567332226.1989976
base__memory_um__f0__h16__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002973730006488,1285438902.927975,independent,False,0.0,0.0,True,1285438902.927975,227277894.74342436
base__memory_um__f0__h16__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002973730006488,1285438902.927975,bottom_up,False,0.0,0.0,True,1285438902.927975,227277894.74342436
base__memory_um__f0__h16__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002973730006488,1285438902.927975,wls,False,0.0,0.0,True,1285438902.9279616,227277894.7426948
base__memory_um__f0__h16__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002973730006488,1285438902.927975,mint,False,0.0,0.0,True,1285438902.9279926,227277894.74295175
base__memory_um__f0__h16__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0737911659989549,1353419666.8608923,independent,False,464949215.46992654,464949215.46992654,False,1353419666.8608923,260710830.93452504
base__memory_um__f0__h16__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0737911659989549,1353419666.8608923,bottom_up,False,464949215.46992654,0.0,True,1257283240.376119,260710830.93452504
base__memory_um__f0__h16__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0737911659989549,1353419666.8608923,wls,False,464949215.46992654,0.0,True,1273487701.6344788,266823319.9246361
base__memory_um__f0__h16__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0737911659989549,1353419666.8608923,mint,False,464949215.46992654,0.0,True,1269524914.210364,265376802.99344355
base__memory_um__f0__h16__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,lightgbm,0,abe0cd1cb9555ccb,19.173385248999693,1735274052.5911322,independent,False,1522331834.1169596,1522331834.1169596,False,1735274052.5911322,493552141.9963023
base__memory_um__f0__h16__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,lightgbm,0,abe0cd1cb9555ccb,19.173385248999693,1735274052.5911322,bottom_up,False,1522331834.1169596,0.0,True,2111881147.9847877,493552141.9963023
base__memory_um__f0__h16__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,lightgbm,0,abe0cd1cb9555ccb,19.173385248999693,1735274052.5911322,wls,False,1522331834.1169596,0.0,True,1841620625.639331,517959041.81285065
base__memory_um__f0__h16__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,0,16,32,lightgbm,0,abe0cd1cb9555ccb,19.173385248999693,1735274052.5911322,mint,False,1522331834.1169596,0.0,True,1896120912.491208,514972121.9736704
base__memory_um__f1__h1__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0002085819996864,843922661.6452392,independent,False,0.0,0.0,True,843922661.6452392,157294732.34661326
base__memory_um__f1__h1__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0002085819996864,843922661.6452392,bottom_up,False,0.0,0.0,True,843922661.6452392,157294732.34661326
base__memory_um__f1__h1__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0002085819996864,843922661.6452392,wls,False,0.0,0.0,True,843922661.6454324,157294732.34648773
base__memory_um__f1__h1__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0002085819996864,843922661.6452392,mint,False,0.0,0.0,True,843922661.6447572,157294732.34227806
base__memory_um__f1__h1__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,ridge,0,abe0cd1cb9555ccb,0.009547998999551,834422178.6472346,independent,False,301581705.2888302,301581705.2888302,False,834422178.6472346,178183129.56075722
base__memory_um__f1__h1__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,ridge,0,abe0cd1cb9555ccb,0.009547998999551,834422178.6472346,bottom_up,False,301581705.2888302,0.0,True,792068860.7184273,178183129.56075722
base__memory_um__f1__h1__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,ridge,0,abe0cd1cb9555ccb,0.009547998999551,834422178.6472346,wls,False,301581705.2888302,0.0,True,787020827.6599429,177628446.42540455
base__memory_um__f1__h1__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,ridge,0,abe0cd1cb9555ccb,0.009547998999551,834422178.6472346,mint,False,301581705.2888302,0.0,True,787248084.4787565,177520776.7147126
base__memory_um__f1__h1__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.349383542000396,1352577183.857901,independent,False,732754784.1564883,732754784.1564883,False,1352577183.857901,238395087.0982274
base__memory_um__f1__h1__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.349383542000396,1352577183.857901,bottom_up,False,732754784.1564883,0.0,True,1196299637.4371316,238395087.0982274
base__memory_um__f1__h1__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_classical,23f54983a9093bc0,memory_um,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.349383542000396,1352577183.857901,wls,False,732754784.1564883,0.0,True,1221869948.131101,246352054.7894912
