run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean
base__disk_ud__f0__h1__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,independent,False,41640542302.28822,41640542302.28822,False,4734846231.63901,14792371972.801058
base__disk_ud__f0__h1__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,bottom_up,False,41640542302.28822,0.0,True,42905278509.414154,14792371972.801058
base__disk_ud__f0__h1__lightgbm__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,top_down,False,41640542302.28822,8.084429468493234e-05,True,4734846231.63901,15066209408.657774
base__disk_ud__f0__h1__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,wls,False,41640542302.28822,0.0,True,24401942840.471176,15192222944.977703
base__disk_ud__f0__h1__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,1,32,lightgbm,0,abe0cd1cb9555ccb,1.377621291999276,4734846231.63901,mint,False,41640542302.28822,0.0,True,28262302684.734676,15071292325.218012
base__disk_ud__f0__h8__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,independent,False,0.0,0.0,True,1849506840.3956947,292749791.3515194
base__disk_ud__f0__h8__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,bottom_up,False,0.0,0.0,True,1849506840.3956947,292749791.3515194
base__disk_ud__f0__h8__persistence__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,top_down,False,0.0,7.38120162655702e-08,True,1849506840.3956947,292749791.3515194
base__disk_ud__f0__h8__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,wls,False,0.0,0.0,True,1849506840.3727536,292749791.3498929
base__disk_ud__f0__h8__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,persistence,0,abe0cd1cb9555ccb,0.0002250829993499,1849506840.3956947,mint,False,0.0,0.0,True,1849506840.4040945,292749791.35340333
base__disk_ud__f0__h8__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,independent,False,1370320529.2032237,1370320529.2032237,False,2193351964.750705,480831209.0941328
base__disk_ud__f0__h8__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,bottom_up,False,1370320529.2032237,0.0,True,2567950543.7629538,480831209.0941328
base__disk_ud__f0__h8__ridge__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,top_down,False,1370320529.2032237,7.601161435028419e-05,True,2193351964.750705,583865648.2243965
base__disk_ud__f0__h8__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,wls,False,1370320529.2032237,0.0,True,2290258401.122334,494037268.8487047
base__disk_ud__f0__h8__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0366531250019761,2193351964.750705,mint,False,1370320529.2032237,0.0,True,2262442828.4406447,519504954.01355255
base__disk_ud__f0__h8__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,independent,False,42188268954.98278,42188268954.98278,False,4449179814.664111,14650815263.099407
base__disk_ud__f0__h8__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,bottom_up,False,42188268954.98278,0.0,True,43004622472.60053,14650815263.099407
base__disk_ud__f0__h8__lightgbm__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,top_down,False,42188268954.98278,7.326580734520498e-05,True,4449179814.664111,14913335123.953993
base__disk_ud__f0__h8__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,wls,False,42188268954.98278,0.0,True,28879511764.0786,14442521311.45435
base__disk_ud__f0__h8__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,0,8,32,lightgbm,0,abe0cd1cb9555ccb,10.734731417999685,4449179814.664111,mint,False,42188268954.98278,0.0,True,34526854607.50546,14577597595.301712
base__disk_ud__f1__h1__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001674590012044,1145989203.1474142,independent,False,0.0,0.0,True,1145989203.1474142,181207052.8680522
base__disk_ud__f1__h1__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001674590012044,1145989203.1474142,bottom_up,False,0.0,0.0,True,1145989203.1474142,181207052.8680522
base__disk_ud__f1__h1__persistence__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001674590012044,1145989203.1474142,top_down,False,0.0,0.0,True,1145989203.1474142,181207052.86805227
base__disk_ud__f1__h1__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001674590012044,1145989203.1474142,wls,False,0.0,0.0,True,1145989203.095229,181207052.88706875
base__disk_ud__f1__h1__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001674590012044,1145989203.1474142,mint,False,0.0,0.0,True,1145989203.3319764,181207052.91176945
base__disk_ud__f1__h1__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088692110002739,1279428400.7528424,independent,False,804451259.9295046,804451259.9295046,False,1279428400.7528424,310460923.950472
base__disk_ud__f1__h1__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088692110002739,1279428400.7528424,bottom_up,False,804451259.9295046,0.0,True,1656815160.189047,310460923.950472
base__disk_ud__f1__h1__ridge__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088692110002739,1279428400.7528424,top_down,False,804451259.9295046,8.58592664406114e-05,True,1279428400.7528424,385857721.2666882
base__disk_ud__f1__h1__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088692110002739,1279428400.7528424,wls,False,804451259.9295046,0.0,True,1397710404.0770743,297517140.5980895
base__disk_ud__f1__h1__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088692110002739,1279428400.7528424,mint,False,804451259.9295046,0.0,True,1338232393.5124042,294491282.47866964
base__disk_ud__f1__h1__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.5099101249998057,18083890978.96224,independent,False,77052298911.05917,77052298911.05917,False,18083890978.96224,21391835833.151154
base__disk_ud__f1__h1__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.5099101249998057,18083890978.96224,bottom_up,False,77052298911.05917,0.0,True,94122432845.91504,21391835833.151154
base__disk_ud__f1__h1__lightgbm__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.5099101249998057,18083890978.96224,top_down,False,77052298911.05917,5.706742859624214e-05,True,18083890978.96224,22362728567.60455
base__disk_ud__f1__h1__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.5099101249998057,18083890978.96224,wls,False,77052298911.05917,0.0,True,23095279690.320396,13826021170.772291
base__disk_ud__f1__h1__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,1,32,lightgbm,0,abe0cd1cb9555ccb,1.5099101249998057,18083890978.96224,mint,False,77052298911.05917,0.0,True,17555182589.959538,16135712117.673733
base__disk_ud__f1__h8__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0003037100004803,1146936385.5092514,independent,False,0.0,0.0,True,1146936385.5092514,181352825.06297183
base__disk_ud__f1__h8__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0003037100004803,1146936385.5092514,bottom_up,False,0.0,0.0,True,1146936385.5092514,181352825.06297183
base__disk_ud__f1__h8__persistence__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0003037100004803,1146936385.5092514,top_down,False,0.0,0.0,True,1146936385.5092514,181352825.06297192
base__disk_ud__f1__h8__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0003037100004803,1146936385.5092514,wls,False,0.0,0.0,True,1146936385.5070114,181352825.07389525
base__disk_ud__f1__h8__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0003037100004803,1146936385.5092514,mint,False,0.0,0.0,True,1146936385.6429186,181352825.1112754
base__disk_ud__f1__h8__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0569204160010485,1279285563.5138888,independent,False,710948694.4437817,710948694.4437817,False,1279285563.5138888,296421060.2380795
base__disk_ud__f1__h8__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0569204160010485,1279285563.5138888,bottom_up,False,710948694.4437817,0.0,True,1566434317.7987075,296421060.2380795
base__disk_ud__f1__h8__ridge__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0569204160010485,1279285563.5138888,top_down,False,710948694.4437817,7.630686241534648e-05,True,1279285563.5138888,362139866.5850302
base__disk_ud__f1__h8__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0569204160010485,1279285563.5138888,wls,False,710948694.4437817,0.0,True,1355230405.93415,287850610.9447832
base__disk_ud__f1__h8__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0569204160010485,1279285563.5138888,mint,False,710948694.4437817,0.0,True,1312941060.8049736,286655025.62182397
base__disk_ud__f1__h8__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,lightgbm,0,abe0cd1cb9555ccb,11.9010261250005,18077746876.05507,independent,False,27536612470.426743,27536612470.426743,False,18077746876.05507,17807917789.977776
base__disk_ud__f1__h8__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,lightgbm,0,abe0cd1cb9555ccb,11.9010261250005,18077746876.05507,bottom_up,False,27536612470.426743,0.0,True,43981392728.86042,17807917789.977776
base__disk_ud__f1__h8__lightgbm__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,lightgbm,0,abe0cd1cb9555ccb,11.9010261250005,18077746876.05507,top_down,False,27536612470.426743,9.26340804132906e-05,True,18077746876.05507,18506315801.899155
base__disk_ud__f1__h8__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,lightgbm,0,abe0cd1cb9555ccb,11.9010261250005,18077746876.05507,wls,False,27536612470.426743,0.0,True,20300018473.594658,17296713058.62631
base__disk_ud__f1__h8__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,1,8,32,lightgbm,0,abe0cd1cb9555ccb,11.9010261250005,18077746876.05507,mint,False,27536612470.426743,0.0,True,19777902161.688183,17503667092.614643
base__disk_ud__f2__h1__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,2,1,32,persistence,0,abe0cd1cb9555ccb,0.0001798330013116,1654563840.6184323,independent,False,0.0,0.0,True,1654563840.6184323,264898218.51942092
base__disk_ud__f2__h1__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,2,1,32,persistence,0,abe0cd1cb9555ccb,0.0001798330013116,1654563840.6184323,bottom_up,False,0.0,0.0,True,1654563840.6184323,264898218.51942092
base__disk_ud__f2__h1__persistence__s0__top_down__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,2,1,32,persistence,0,abe0cd1cb9555ccb,0.0001798330013116,1654563840.6184323,top_down,False,0.0,0.0,True,1654563840.6184323,264898218.51942092
base__disk_ud__f2__h1__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,disk_boundary,5e4b044e118361db,disk_ud,2,1,32,persistence,0,abe0cd1cb9555ccb,0.0001798330013116,1654563840.6184323,wls,False,0.0,0.0,True,1654563840.667544,264898218.53917575
